2008-08-03,话语标记的语体特征研究及应用,"孟晓亮,侯敏","话语标记作为一种常见的话语现象,已成为话语分析研究的重要课题。由于研究角度不同,人们对于话语标记的认识和分类至今仍存在较大差异。该文从语体的角度提出假设,认为话语标记具有一定的语体特征。为准确描写话语标记的语体特征,提出了“语体度”的概念。通过对采样话语标记在不同语体的语料中分布情况进行定量分析,证实了相当一部分话语标记具有明显的语体特征,并根据分析结果选择特征向量,采用Rocchio分类法对开放文本进行自动语体分类实验,正确率达到82.9%。事实证明话语标记的语体特征对文本分类具有一定的参考价值。","计算机应用,中文信息处理,话语标记,语体特征,语体度,相似度,文本分类"
2008-04-02,中文搜索引擎查询与反馈词语特征研究,"赖茂生,屈鹏","查询式是网络用户搜索时表达其信息需求的主要方式,系统提示的相关词则是用户改善查询的有效工具,该文以这二者为研究对象,从用户的使用行为入手对这二者的特征进行刻画和分析。首先使用日志挖掘的方法,对查询式进行总体的定量描述;进而通过定性分类将查询式中的高频词分为主体词和辅助词两大类,并比照问卷调查的研究结果,发现网络用户在搜索时大量地使用辅助词,主体词的内容相对集中,查询式的长度较短,结构相对简单。在对相关词的研究中,综合问卷调查和对比实验研究结果,发现被试者对搜索引擎提示的相关词认同程度高而应用程度低。该文为理解网络用户搜索时的语言使用提供了实证研究结果,并对搜索引擎索引的改善有一定的参考意义。","计算机应用,中文信息处理,中文搜索引擎,用户搜索行为,语言使用,日志挖掘,问卷调查,对比实验"
2008-06-26,一种基于随机森林的多视角文本分类方法,"田宝明,戴新宇,陈家骏","基于词的向量空间模型是文本分类中的传统的表示文本的方法。这种表示方法的一个缺点是忽略了词之间的关系。最近一些使用潜在主题文本表示的方法,如隐含狄利克雷分配LDA (Latent Dirichlet Allocation)引起了人们的注意,这种表示方法可以处理词之间的关系。但是,只使用基于潜在主题的文本表示可能造成词信息的损失。我们使用改进的随机森林方法结合基于词的和基于LDA主题的两种文本表示方法。 对于两类特征分别构造随机森林,最终分类结果通过投票机制决定。在标准数据集上的实验结果表明,相比只使用一种文本特征的方法,我们的方法可以有效地结合两类特征,提高文本分类的性能。","计算机应用,中文信息处理,文本分类,向量空间模型,隐含狄利克雷分配,集成分类,随机森林"
2008-05-27,用宋词实现高嵌入率文本信息隐藏,"余振山,黄刘生,陈志立,李凌君,杨威,赵欣欣","文本信息隐藏是将秘密信息隐藏到文本中的一种技术。与加密后的密文通常是无意义的一串编码不同,文本隐藏生成的隐写文本看起来与普通文本无异,不容易引人怀疑。但是因为文本本身的冗余度低,与图像、视频等载体相比,文本隐藏算法较少且容量偏低。该文提出了一个新的利用宋词的文本隐藏算法,并设计实现了由编码器、解码器、词典和词牌模板组成的系统。秘密信息被隐藏到在字数、行数、句子形式、格律和韵脚等方面符合某个词牌的隐写宋词中。系统在保证良好安全性的同时,嵌入率达到了16%。据我们所知,这是第一个利用特殊体裁的文本信息隐藏算法。","计算机应用,中文信息处理,信息隐藏,文本隐写,嵌入率,语义安全,宋词,词牌"
2008-08-05,WNCT:一种WordNet概念自动翻译方法,"王石,曹存根","WordNet是在自然语言处理领域有重要作用的英语词汇知识库,该文提出了一种将WordNet中词汇概念自动翻译为中文的方法。首先,利用电子词典和术语翻译工具将英语词汇在义项的粒度上翻译为中文;其次,将特定概念中词汇的正确义项选择看作分类问题,归纳出基于翻译唯一性、概念内和概念间翻译交集、中文短语结构规则,以及基于PMI的翻译相关性共12个特征,训练分类模型实现正确义项的选择。实验结果表明,该方法对WordNet 3.0中概念翻译的覆盖率为85.21%,准确率为81.37%。","人工智能,机器翻译,WordNet翻译,词汇翻译,翻译消歧,中文词汇知识库,中文信息处理"
2008-06-19,基于Level Set方法的西夏字轮廓提取,柳长青,"随着国内外对西夏研究的不断深入,收藏于世界各地的大批西夏古籍文献通过影印方式陆续出版。如何将这些西夏古籍文献进行数字化、文本化则有着极其重要的意义。首先利用平滑和细化算法对西夏影印文献进行了预处理,然后利用Level set方法对影印文献中的西夏字进行了轮廓提取。Level Set演化函数在空间方向上采用了四阶紧致差分逼近式离散,计算过程中加入了窄带算法及全局优化方法。实验表明,算法在不增加计算时间的基础上可以得到较精确的西夏字轮廓。","人工智能,模式识别,西夏文信息处理,Level Set方法,西夏字,轮廓提取,紧致差分"
2008-05-10,因子分析在基于GMM的自动语种识别中的应用,"付强,宋彦,戴礼荣","在自动语种识别中,测试语音中说话人和信道的差异,会对系统性能产生很大的影响。针对于此,该文通过引入因子分析技术,根据语种识别的特点,建立了描述该差异 (说话人差异和信道差异)的子空间的数学模型,并分别从特征域和模型域两个方面尝试消除该差异的影响。在最新的NIST LRE2007的测试任务中,相对于GMM-UBM基线系统,该文方法有效地提高了系统识别性能。在30s时长的测试中,等错误率(EER)相对降低36.5%。","计算机应用,中文信息处理,自动语种识别,高斯混合模型,因子分析"
2008-06-25,汉语韵律短语的时长与音高研究,"倪崇嘉,刘文举,徐波","语句和篇章的韵律结构和信息结构的分析及模型化是提高语音合成的自然度、降低自然语言识别错误率的关键。该文在带有韵律标注ASCCD语料库的基础上对韵律短语的时长和音高特性进行了研究,得到并验证了如下一些结论:(1)韵律短语边界对音节时长有明显的延长作用,不同声调对音节的时长延长作用不同,并且不同的重音级别对音节时长的延长作用也不同。(2)韵律短语边界处中断的时长在较小的韵律边界表现的更为明显。韵律短语的边界处发生了明显的音高重置现象,韵律短语的音高低线总是下降的,而音高高线只是在重音后下降,并且重音处的音域大而且音高高线的位置高。","计算机应用,中文信息处理,主要韵律短语,次要韵律短语,时长,音高"
2008-08-12,基于自适应频率规整的鲁棒说话人辨认研究,"李燕萍,唐振民,张燕,丁辉","该文提出了一种基于自适应频率规整的鉴别性特征提取算法。该方法通过对语音频谱的各个频带的鉴别性分析及其量化结果对各个频域进行自适应的频率规整,进行非均匀子带滤波设计提取鉴别性特征;同时在噪声环境下,在特征提取前端进行了预增强处理,解决了测试语音与训练语音失配的问题,保证了特征的正确提取。实验证明,该特征原理简单,稳定性好,对语音内容不存在依赖性,有良好的抗噪性能,并且结合预增强处理是有效的,能够进一步提高辨认系统的识别率和鲁棒性。","计算机应用,中文信息处理,说话人辨认,自适应频率规整,鉴别性特征,鲁棒性"
2008-11-03,错音检测及其在语音教学中的应用综述,"万济萍,肖云鹏,叶卫平","在学习语音的过程中,找出学习者发音的错误并加以改进是非常重要的。错音检测技术就是自动诊断语流中错误发音的技术,也是计算机辅助发音训练研究的主要内容之一。该文总结了错音检测技术的研究和应用现状,分别介绍了基于语音识别、基于错音网络和基于声学语音学的错音检测技术。在此基础上又介绍了错音检测技术在计算机辅助发音训练系统中的应用,以及汉语自动发音评估技术的发展。文章最后给出了作者的分析和建议。","计算机应用,中文信息处理,自动发音错误检测,计算机辅助语言学习,计算机辅助发音训练,发音评估,语音识别"
2008-07-20,维吾尔语单音节词复辅音声学分析,"哈妮克孜·伊拉洪,祖丽皮亚·阿曼,艾斯卡尔·艾木都拉","为了提高语音合成的自然度该文从文本分析模块入手,利用“维吾尔语语音声学参数库”,选择了带复辅音的63 个单音节词的声学参数,包括辅音时长和辅音强度,通过语音分析软件研究了维吾尔语复辅音的组合规律和声学规律,复辅音中两个辅音声学特征之间的声学区别等问题。从语言类型学的角度看,在现代维吾尔语带复辅音的单音节词中前辅音比后辅音短且前辅音比后辅音强是固定声学特征。可是复辅音的组合不是固定的,因为组成复辅音的音素有可能再增加。","计算机应用,中文信息处理,维吾尔语,复辅音,声学分析,声学参数"
2008-06-23,面向信息处理的藏文分词规范研究,"扎西加,珠杰","自动分词是藏文信息处理领域的一项基础课题,也是智能化藏文信息处理的关键所在。 在藏文信息处理“字词处理”层面上,需要解决词的切分问题,而词类划分的标准和词的正确切分是进行藏文文本处理的必要条件。为了便于计算机对自动分词、词性标注的辨认,该文首先要确定满足藏文信息处理中词类的需求,并根据藏文自身的词汇特点与构词规律,提出了较为系统、适用的分词规范。","计算机应用,中文信息处理,分词规范,藏文,信息处理"
2008-05-05,基于ISO/IEC 10646标准的藏文编码转换的设计与实现,"张青,黄鹤鸣,章登义","目前,国内少数民族地区的书报印刷行业大多使用北大方正、华光藏文排版系统。这些软件的编码各异,致使有限的藏文资源无法实现交换和共享,造成这种现象的原因是各种软件编码体系不一致。解决这个问题的根本途径是将各种不同体系的藏文编码转换为符合国际标准的编码。该文以华光Windows藏文字符编码为例,首先对每个藏文字符进行构字分析,然后采用分表分组技术构造出每个字符符合ISO/IEC 10646标准的编码序列,最后采用hash技术优化查询算法,实现非标准的藏文字符编码向标准编码序列转换。","计算机应用, 中文信息处理,藏文,字符集标准,编码转换,分表分组技术"
2008-08-11,EBMT中高效的维吾尔语单词散列表构造算法,"田生伟,吐尔根·依布拉音,禹龙","基于实例的机器翻译(EBMT)是一种高效的机器翻译方法,如何快速地从海量实例模式库中找出与待翻译句子相似的候选实例,是EBMT研究的关键技术之一。统计分析维吾尔语单词字母的分布特征,构造了基于维吾尔语单词的倒排索引散列表,在等概率条件下,平均查找长度为1.59;依据散列冲突的同义词在维吾尔语料中出现的频率作为权值,提出了一种新颖的解决散列冲突的算法同义词次优树算法。实验显示,算法的性能比传统的顺序查找和二分查找算法分别高出了27.5 %,21.8%,证明了该算法在EBMT中有较高的检索效率。","计算机应用,中文信息处理,EBMT,散列,平均查找长度,次优树"
2008-10-17,基于CRFs边缘概率的中文分词,"罗彦彦,黄德根","将分词问题转化为序列标注问题,使用CRFs标注器进行序列标注是近年来广泛采用的分词方法。针对这一方法中CRFs的标记错误问题,该文提出基于CRFs边缘概率的分词方法。该方法从标注结果中发掘边缘概率高的候选词,重组边缘概率低的候选词,提出FMM的奖励机制修正重组后的子串。在第四届SIGHAN Bakeoff 中文简体语料SXU和NCC上进行闭式测试,分别在F-1值上达到了96.41%和94.30%的精度。","计算机应用,中文信息处理,中文分词,条件随机场(CRFs),边缘概率,最大向前匹配(FMM),全局特征"
2008-09-22,形容词与名词的语义组合模型研究,"赵春利,石定栩","该文首先针对传统方法研究形名组合的不足,提出了理解形名组合的基本语义模式,即事物、属性值和属性域;其次,根据形名组合的理解模式和语料库的调查,从哲学理论和语言事实角度,把名词各自分成了主体、事体、物体、时空、逻辑五个次类,把形容词分成了主体、事体、物体、时空和评价五个次类;最后,借助于计算语言学的研究思想和语义语法的理论原则,构建了形容词次类与名词次类间语义匹配的形名语义组合模型。研究结果表明该形名语义组合模型能深入细致地揭示形容词与名词的组合规律。","计算机应用,中文信息处理,形名组合,属性域,语义组合模型,语义语法"
2008-09-25,基于SVM融合多特征的介词结构自动识别,"温苗苗,吴云芳","介词结构在汉语文本中出现频率很高,正确识别介词结构边界对句法分析、语音合成中的韵律短语划分有着重要意义。该文较为系统地探讨了汉语中常用介词的边界识别问题。利用支持向量机SVM模型,基于输出概率而不是简单的二分法来选择正确的后边界。探讨了不同的特征选择,并尝试加入语义信息等不同特征组合以提高识别准确率。对常用的68个介词进行边界识别实验,5折交叉验证的准确率达到90.95%,优于前人的识别结果。","计算机应用,中文信息处理,介词结构识别,支持向量机,语义类"
2008-10-13,Dirichlet 过程及其在自然语言处理中的应用,"徐谦,周俊生,陈家骏","Dirichlet过程是一种典型的变参数贝叶斯模型,其优点是参数的个数和性质灵活可变,可通过模型和数据来自主地计算,近年来它已成为机器学习和自然语言处理研究领域中的一个研究热点。该文较为系统的介绍了Dirichlet过程的产生、发展,并重点介绍了其模型计算,同时结合自然语言处理中的具体应用问题进行了详细分析。最后讨论了Dirichlet过程未来的研究方向和发展趋势。","计算机应用,中文信息处理,变参数贝叶斯模型,Dirichlet过程,Dirichlet过程混合模型,马尔可夫链蒙特卡罗 "
2008-09-18,基于树核函数的英文代词消解研究,"王海东,胡乃全,孔芳,周国栋","该文提出了一种基于树核的英文代词消解方法。针对结构化信息在指代消解中的重要作用,该文使用SVM提供的卷积树核函数自动获取句法结构信息,将句法树作为一个特征,和其他基本特征相结合。该文系统的分析了训练用例的过滤及不同的剪枝策略对模型性能的影响,同时还分析了树核函数对于几句之内的代词消解有比较好的结果。在ACE2004 NWIRE基准数据上进行实验的结果说明树核能显著地提高代词消解系统的性能,并且对一句之内的代词消解有较好的效果。","计算机应用,中文信息处理,指代消解,句法结构,树核函数,修剪策略"
2008-08-16,基于短语模糊匹配和句子扩展的统计翻译方法,"刘鹏,宗成庆","近几年来,基于短语的统计翻译模型在机器翻译研究中受到普遍关注,并取得了较好的翻译性能。但是,由于目前基于短语的翻译系统在解码时采用精确匹配的策略,常常导致数据稀疏,一方面,有些短语在训练获得的短语表中找不到精确的匹配,使其成为未知短语;另一方面,短语表中大量的短语无法得到充分的利用。为此,我们提出了基于短语模糊匹配和句子扩展的翻译方法。对于不存在于短语表中的短语,通过模糊匹配的办法,寻找与其相似的短语,然后将所有相似短语用于替换原短语,从而生成扩展句子,在此基础上对所有扩展的句子进行翻译。由于并不是所有扩展后的句子都能提高原始句子的翻译效果,因此,我们在句子翻译完成后设置了组合分类器用于选择最优翻译结果。实验证明,这种方法可以有效地提高翻译系统的译文质量。","人工智能,机器翻译,基于短语的统计机器翻译,模糊匹配,组合分类器"
2008-09-19,基于层叠条件随机场的旅游领域命名实体识别,"郭剑毅,薛征山,余正涛,张志坤,张宜浩,姚贤明","针对旅游领域,提出了一种基于层叠条件随机场模型的旅游领域命名实体识别方法。该方法在低层条件随机场中以字为切分粒度,结合旅游景点常用字表、景点常用后缀表、地名常用字表等特征词典,实现简单旅游命名实体的识别;其识别结果传递到高层模型,以词为切分粒度,结合复杂特征,实现嵌套景点、特产风味、地点的识别。最后进行了两组相关实验,结果表明,在开放测试中,层叠条件随机场模型相比于单层模型,F值提高了8个百分点;相比于HMM模型,正确率提高了8个百分点,召回率提高了22个百分点,F值提高了15个百分点。","计算机应用,中文信息处理,旅游领域,命名实体识别,层叠条件随机场,特征模板"
2008-08-28,基于语义组块分析的汉语语义角色标注,"丁伟伟,常宝宝","近些年来,中文语义角色标注得到了大家的关注,不过大多是传统的基于句法树的系统,即对句法树上的节点进行语义角色识别和分类。该文提出了一种与传统方法不同的处理策略,我们称之为基于语义组块分析的语义角色标注。在新的方法中,语义角色标注的流程不再是传统的“句法分析——语义角色识别——语义角色分类”,而是一种简化的“语义组块识别——语义组块分类”流程。这一方法将汉语语义角色标注从一个节点的分类问题转化为序列标注问题,我们使用了条件随机域这一模型,取得了较好的结果。同时由于避开了句法分析这个阶段,使得语义角色标注摆脱了对句法分析的依赖,从而突破了汉语语法分析器的时间和性能限制。通过实验我们可以看出,新的方法可以取得较高的准确率,并且大大节省了分析的时间。通过对比,我们可以发现在自动切分和词性标注上的结果与在完全正确的切分和词性标注上的结果相比,还有较大差距。","计算机应用,中文信息处理,语义角色标注,语义组块分析,条件随机域,序列标注"
2008-08-26,汉语时间关系抽取与计算,"林静,苑春法","时间关系普遍存在于时间和事件概念之间,为信息组织提供了一条天然的线索。该文在信息抽取和时间信息标注的基础上,研究汉语中时间与时间、事件与时间和事件与事件之间的时间关系。一方面考虑汉语文本的特点,充分抽取蕴含于语法语义层面中的时间关系;另一方面定义了与文本无关的规则,实现了不同来源信息之间的时间关系的计算。这为信息抽取结果的组织、积累和共享打下了基础,对于事件追踪、多文本摘要等方面的研究也有一定的借鉴意义。","计算机应用,中文信息处理,时间关系抽取,时间关系计算,信息组织"
2008-10-15,基于同义词的词汇情感倾向判别方法,"王素格,李德玉,魏英杰,宋晓雷","词汇的情感倾向直接影响短语、句子、段落、篇章等更高层次语言粒度的情感倾向。对于基准词选取问题,该文提出了基于类别区分能力与情感词词表相结合的方法。考虑到词汇与其同义词很大程度上具有相同的情感倾向,我们提出了基于同义词的词汇情感倾向判别方法,这种方法一定程度上避免了数据稀疏问题。实验结果表明,基于同义词的词汇情感倾向判别方法优于仅采用目标词与基准词的词汇情感倾向判别方法。","计算机应用,中文信息处理,词汇情感倾向,基准词,关联强度,同义词"
2008-09-22,基于信息推理的网络新闻在线评论情绪分类,"李成伟,彭勤科,徐涛","网络评论数据的情绪倾向性信息对于企业商业智能系统、政府舆情分析等诸多领域有着广阔的应用空间和发展前景。该文基于语言类比超空间(HAL空间),利用信息推理方法,给出了一种短语级别的评论数据情绪倾向分类模型。该模型首先从评论文本中抽取符合预定义模式的短语,然后运用基于HAL空间的概念组合算法,将短语组合为概念C,最后使用信息推理算法,对概念C按情绪分类。实验表明,与SVM算法和Term-Count算法相比,该文的模型对于网络在线新闻评论数据分类效果较好。","计算机应用,中文信息处理,信息推理,情绪分类,HAL,语义倾向性"
2008-09-04,基于统计与正文特征的中文网页正文抽取研究,"周佳颖,朱珍民,高晓芳.","该文提出了一种基于统计与正文特征的网页正文抽取方法。该方法继承了统计方法的优点,同时利用正文特征克服了原有基于统计的方法无法抽取多正文体网页的缺陷。源于多正文体在网页的DOM树中对应着正文区域下的多棵具有相似特征的正文子树,该文首先基于统计的方法获取一条正文路径,然后学习该路径的正文特征识别正文区域和子树主干,最后根据区域及该主干具有的正文特征进而得到完整的正文。实验表明该方法抽取单正文和多正文的精确率分别为94%和91%。","计算机应用,中文信息处理,正文抽取,单正文体,多正文体"
2008-10-11,基于改进的LBP的低分辨率车牌汉字识别,"王叶,张洪刚,方旭,郭军","低分辩率的车牌汉字识别是字符识别中的一个难题。随着智能交通和模式识别技术的发展,传统的基于二值图的识别方法已不能满足实际要求。该文采用基于灰度图的汉字识别方法,避免了在传统二值化过程中不必要的结构信息丢失。该文将局域二值模式(Local Binary Patterns,LBP)算子运用于字符识别,使得车牌汉字的识别率由过去的74.25%提高到98.80%;并在已有的局域二值模式算子的基础上提出了一种改进的局部二值模式(Advanced Local Binary Pattern, ALBP)算法,使得汉字的识别时间大幅度缩短。实验结果表明,该文提出的方法对于低质量的车牌灰度汉字具有较强的鲁棒性,与传统识别方法相比,识别准确率和识别速度都有了较大的改进。","人工智能,模式识别,汉字识别,ALBP,识别准确率,识别速度"
2008-10-16,一个用于OCR输出的中文文本的拼写校对系统,李蓉,"该文描述了一个处理OCR输出的中文文本的拼写校正系统。使用一个大的正负语料库来建立错误模式库;负语料库中包含OCR识别错误,而正语料库中为对错误进行了编改后的正确文本。首先应用句子匹配算法从正负语料库中提取匹配的句子;然后使用比较算法从匹配的两个句子中提取不同的字符;若两个句子存在不同,则使用错词提取算法来获得错误词和对应的校正词,并以如下三元组的形式保存(校正词, 错词, 出现次数)。用上述算法运行整个正负语料库之后,可获得错误模式的集合,由此建立错误模式库。错误模式可看作是校正规则,用于校正文本中和模式中与“错词”相同形式的错误。根据“错词”的长度将错误模式分为两类,一类为“错词”的长度大于两个字符,可直接应用错误模式规则进行校正;另一类为“错词”的长度等于两个字符,需使用验证算法确定是否当前的模式需要被校正。以上方法是为同方光盘公司开发的THOCR中文校对系统的核心算法,其中正负语料库来自公司在期刊网建设中的积累。由于算法所获得的错误模式均来自真实的OCR识别文本,所以校对效果较好。结尾部分给出了本校对系统的实验结果。","计算机应用,中文信息处理,错误校对,正负语料,学习算法"
2008-09-16,基于视频三音子的汉语双模态语料库的建立,"赵晖,林成龙,唐朝京","为实现可视语音合成和双模态语音识别,需要建立符合条件的双模态语料库。该文提出了一种汉语双模态语料库的建立方法。根据视频中唇部发音特征,对已有的三音子模型聚类,形成视频三音子。在视频三音子的基础上,利用评估函数对原始语料中的句子打分,并实现语料的自动选取。与其他双模态语料库相比,该文所建立的语料库在覆盖率、覆盖效率和高频词分布律有了较大改进,能够更加真实反映汉语中的双模态语言现象。","计算机应用,中文信息处理,可视语音合成,双模态语料,视频三音子,评估函数"
2008-08-16,维吾尔语双音节词韵律特征声学分析,"祖丽皮亚·阿曼,艾斯卡尔·艾木都拉","该文从文本分析模块入手,利用“维吾尔语语音声学参数库”,选择了以开音节和闭音节结尾的969个双音节词的韵律参数,包括元音时长、音高和音强进行了统计分析,归纳了其元音时长、音高和音强分布模式,探讨了维吾尔语双音节词的韵律节奏模式与双音节词重音之间的关系问题,其目的是为了提高语音合成的自然度。我们相信本项研究对维吾尔语语言乃至整个阿尔泰语系语言的韵律研究具有较高的参考价值。","计算机应用,中文信息处理,语音合成,中文信息处理,维吾尔语,韵律特征,声学分析 "
2008-10-16,一种基于遗传优化和汉字声调的文本水印算法,"赵理,崔杜武","该文提出了一种基于遗传算法优化和汉字声调的中文文本水印算法。该算法基于统计特征来动态确定嵌入标志代码。在由标志代码确定的水印插入区,通过改变汉字集合声调的特征值来嵌入文本水印。该方法的水印容量由标志代码的数量动态确定,可自主的提高水印容量。整篇文档可以分割成若干个嵌入部分,各部分可单独进行插入、提取计算,极大的降低了计算的复杂性。","计算机应用,中文信息处理,文本水印,鲁棒性,水印容量,遗传算法"
2008-10-15,维吾尔语词首音节元音声学分析,"孜丽卡木·哈斯木,那斯尔江·吐尔逊,吾守尔·斯拉木","该文利用“维吾尔语语音声学参数数据库”,统计分析和归纳了维吾尔语词首音节元音的共振峰模式及其分布格局。声学元音图有多种画法,该文采用JOOS型声学元音图。这种元音图的特点是以F1为纵坐标,以F2为横坐标。这样绘制成的声学元音图与元音舌位图有很好的对应性。维语标准音词首音节中有[y, i, e, O, u, o, ;, A]等8个元音。舌位前后的分布特点是[u, o, A]为后元音,[y, i, e, O, ;]为前元音;开口度(舌位高低)分布特点是[y, i, u]为高元音,[e, O, o]为次高元音,[;]为次低元音, [A]为低元音.","计算机应用,中文信息处理,维吾尔语,词首音节元音,声学分析"
2008-09-01,基于有限状态机的智能手机输入模型设计,"刁红军,李培峰,钱培德","该文通过对现有智能手机上的输入方式进行分析,把输入法分解为中文、英文和数字三种不同的输入状态,再结合GOF一书中的状态设计模式,给出了一个基于有限状态机的智能手机输入模型,这种输入模型可以用于Windows mobile系统, Symbian的S60系统等多种智能手机系统上的输入法开发。这样不但能简化智能手机上输入法的开发工作,而且也为多种智能平台上的输入法维护和升级提供了方便。","计算机应用,中文信息处理,有限状态机,手机输入法,智能手机开发,设计模式"
2008-10-21,基于词汇语义特征的中文语义角色标注研究,"邵艳秋,穗志方,吴云芳","语义角色除了受句法结构限制之外,同词汇的语义特征也有着紧密的内在联系。对于一些仅依靠句法分析不能很好解决的角色标注问题,如句法结构相同的两个成分所对应的角色分别为完全不同的施事、受事角色的情况,可以通过引入一些词汇语义特征来进行处理。该文基于北京大学的语义词典CSD,引入了配价数、主客体语义类等词汇语义特征来进行语义角色标注研究。10折交叉验证的结果显示,通过引用词汇语义特征,所有角色标注的总体评价F值比单纯使用句法特征上升了1.11%,而其中Arg0和Arg1角色标注的F值达到93.85%和90.60%,比仅使用句法特征进行角色标注分别提高了1.10%和1.26%。","人工智能,自然语言处理,语义分析,语义角色标注,句法分析,语义词典,词汇语义特征"
2008-11-11,语义角色标注中句法特征的研究,"李军辉,王红玲,周国栋,朱巧明,钱培德","描述了一个基于特征向量的语义角色标注系统,该系统以单一句法分析树作为输入。首先进行预处理,过滤掉极不可能是角色的成分,然后进行角色分类(包括NULL类),最后处理嵌套情况及对中心语义角色去重处理。在优化组合已有特征的基础上,从语法、句型以及搭配角度出发,制定了新的有效的特征;实验表明了新特征的有效性及健壮性。最终在CoNLL-2005 Shared Task开发集和WSJ测试集上分别获得了77.54%和78.75%的F1值,是目前已知的基于单一句法分析中取得的最好性能。","人工智能,自然语言处理,语义角色标注,语法驱动特征,句型特征,搭配特征"
2008-12-19,汉语形容词的自动词义区分研究,"朱虹,刘扬,俞士汶","词义知识获取是词义知识库建设、词义消歧等任务的基础和起点,目前该工作基本依赖人类专家的智慧和洞察力,在大规模文本处理上缺乏意义计算的客观性和一致性。该文以汉语的中高频形容词为样本,深入挖掘词义特征并采用有参数初始化过程的EM迭代算法,实现了从真实文本中自动发现并区分词语词义的过程。该词义区分算法选取易获取的词形特征、基于大规模语料的搭配特征、基于网络语料的属性—宿主关系特征,替代以往难以获取的句法结构特征,并进一步利用HowNet优化了词形特征的选择。该工作可以应用于信息检索等领域,能够对现有词典起到修改和补充的作用,该思路亦可扩展到其他汉语词类上去。","计算机应用,中文信息处理,知识获取,词义区分,特征选择,EM算法"
2008-12-16,基于混合策略的高精度长术语自动抽取,"梁颖红,张文静,周德富","在目前的术语自动抽取中,双字词的精度已经达到了90.36%,但是三字以上的词的抽取精度只有66.63%,多字词的抽取成为了术语自动抽取的一个难点。该文提出了NC-value参数和互信息相结合的混合策略来识别三字以上的长术语的方法。该方法充分发挥了NC-value参数在利用词语上下文信息和互信息参数在词语结合强度两方面的优势,两者相互约束和配合,更有利于找到准确的长术语边界。采用生物信息领域Yapex语料进行实验,结果表明,三字以上长术语抽取正确率和召回率分别达到88.5%和76.6%,F测量值达到82.2%,稍高于其他方法的结果。","计算机应用,中文信息处理,术语抽取,NC-value,互信息"
2008-11-22,伪实例与人工标注实例相结合的词义消歧方法,"车超,滕弘飞","知识获取是制约基于语料库的词义消歧方法性能提高的瓶颈,使用等价伪词的自动语料标注方法是近年来解决该问题的有效方法。等价伪词是用来代替歧义词在语料中查找消歧实例的词。但使用等价伪词获得的部分伪实例质量太差,且无法为没有或很少同义词的歧义词确定等价伪词。基于此,该文提出一种将等价伪词获得的伪实例和人工标注实例相结合的词义消歧方法。该方法通过计算伪实例与歧义词上下文的句子相似度,删除质量低下的伪实例。并借助人工标注语料为某些无等价伪词的歧义词提供消歧实例,计算各义项的分布概率。在Senseval-3汉语消歧任务上的实验中,该文方法取得了平均F-值为0.79的成绩。","计算机应用,中文信息处理,词义消歧,知网,等价伪词,贝叶斯分类器,自动标注语料"
2008-10-11,一种基于LDA的CRF自动文摘方法,"吴晓锋,宗成庆","浅层狄利赫雷分配(Latent Dirichlet Allocation,LDA)方法近年来被广泛应用于文本聚类、分类、段落切分等等,并且也有人将其应用于基于提问的无监督的多文档自动摘要。该方法被认为能较好地对文本进行浅层语义建模。该文在前人工作基础上提出了基于LDA的条件随机场(Conditional Random Field, CRF)自动文摘(LCAS)方法,研究了LDA在有监督的单文档自动文摘中的作用,提出了将LDA提取的主题(Topic)作为特征加入CRF模型中进行训练的方法,并分析研究了在不同Topic下LDA对摘要结果的影响。实验结果表明,加入LDA特征后,能够有效地提高以传统特征为输入的CRF文摘系统的质量。","计算机应用,中文信息处理,自然语言处理,自动文摘, 狄利赫雷分布, 条件随机场"
2008-12-24,隐喻自动处理研究进展,"贾玉祥,俞士汶,朱学锋","隐喻在人类语言中普遍存在,是自然语言理解必须面对的问题。该文首先探讨了对隐喻的认识及语言中隐喻表达的分类。把隐喻自动处理分为隐喻识别、隐喻理解和隐喻生成三个子任务,对以往的研究成果进行梳理,着重介绍近几年来隐喻自动处理研究的新成果、新特点。隐喻自动处理离不开隐喻知识库的支持,文章也介绍了国内外隐喻知识库建设的主要成果。隐喻自动处理的目的是为了提高自然语言处理的智能化水平,文章探讨了隐喻处理在自然语言处理任务中的应用。最后展望了汉语隐喻自动处理研究的前景。","人工智能,机器翻译,隐喻自动处理,自然语言处理,机器学习,知识获取"
2008-11-12,事件关系表示模型,"仲兆满,刘宗田,周文,付剑锋","事件关系的表示及事件推理是基于事件的知识处理的核心内容。文章提出了事件影响因子的概念来刻画事件间相互影响的强弱,给出了一种事件影响因子的计算方法。在此基础上,建立了事件关系图ERM(Event Relationship Map)来描述领域中事件之间的关系。依据事件关系和事件要素可以进行事件推理,重点阐述了ERM上基于关系的事件推理算法。最后,做了一个事件关系推理的实验,结果证明所提模型及算法与人的主观判断相一致,是合理可行的。","人工智能,自然语言处理,事件,事件关系,事件影响因子,事件推理"
